Source,Target,Weight,Type
H42K12.3,ZIG-9,871.4930653349293,Undirected
H42K12.3,F23H12.5,14.138985504233833,Undirected
H42K12.3,ZK856.6,27.83871841240982,Undirected
H42K12.3,SYM-1,430.3039799012404,Undirected
H42K12.3,Y46G5A.29,41.1024261854003,Undirected
H42K12.3,NRX-1,10.016288997564383,Undirected
LRON-7,ZIG-3,5.472046251793396,Undirected
LRON-7,SYM-1,5.1631728493988085,Undirected
LRON-7,NCAM-1,6.508388624868745,Undirected
LRON-7,LRON-7,28.789031742850188,Undirected
LRON-7,T02C5.1a,14.20279093412775,Undirected
LRON-7,T16H12.9,18.74505499804057,Undirected
PTP-4,F15B9.8,9.176402636051904,Undirected
PTP-4,SLT-1C,19.282325714361704,Undirected
PTP-4,LECT-2,21.14754702277405,Undirected
PTP-4,LET-4,450.76634896127564,Undirected
PTP-4,F09F9.4,143.82466118637097,Undirected
PTP-4,F19C6.3,12.466235668216513,Undirected
PTP-4,FBL-1,27.453306001604254,Undirected
PTP-4,PTP-4,116.70349769219074,Undirected
PTP-4,R11G1.1,47.681312415546955,Undirected
PTP-4,RME-2,20.46192723193579,Undirected
PTP-4,T19D12.6,428.22909103076364,Undirected
PTP-4,FMIL-1,29.96752952084211,Undirected
PTP-4,IRLD-14,14.324560699484028,Undirected
NAS-33,Y73E7A.8,6.573961019208814,Undirected
IRLD-44,SAX-3,13.805068325378254,Undirected
K06A9.3,LRON-8,14.741226160188209,Undirected
EGG-6,LRON-3,5.5292761200345195,Undirected
RIG-1,LRON-15,8.243452534070274,Undirected
RIG-1,CLR-1,37.77558036710506,Undirected
RIG-1,T05G5.1a,149.73321504927543,Undirected
IRLD-46,RME-2,5.134652714383245,Undirected
VAB-1,T25C12.3,13.59386433959584,Undirected
VAB-1,EFN-2,1226.4846688246294,Undirected
VAB-1,EFN-4,846.0644689890994,Undirected
R05G6.9,LET-4,256.03509911240906,Undirected
R05G6.9,R05G6.9,7.917070791184891,Undirected
R05G6.9,VER-1,6.229711854135578,Undirected
OIG-4,CASY-1,10.225616473949103,Undirected
OIG-4,T05G5.1a,12.668901004527097,Undirected
LIN-12,LAG-2,871.6776143058593,Undirected
LIN-12,LRON-4,19.223099906964272,Undirected
LIN-12,LIN-12,5.867074131694615,Undirected
NAS-23,Y38C1AA.9,348.2778065346233,Undirected
R11G1.1,PTP-4,47.681312415546955,Undirected
R11G1.1,LRON-13,17.824098745267175,Undirected
IGCM-3,IGCM-3,78.59436169341362,Undirected
T05G5.1a,KAL-1,16.517180823269637,Undirected
T05G5.1a,PXN-2,55.23387688442696,Undirected
T05G5.1a,LRON-14,26.242546944879386,Undirected
T05G5.1a,SLT-1N,6.61888717484253,Undirected
T05G5.1a,C23H4.8,10.05215567162106,Undirected
T05G5.1a,LRON-6,14.375278685908912,Undirected
T05G5.1a,CLR-1,8.95702310456769,Undirected
T05G5.1a,RIG-1,149.73321504927543,Undirected
T05G5.1a,OIG-4,12.668901004527097,Undirected
T05G5.1a,UNC-71,14.408162156987041,Undirected
T05G5.1a,SOL-1,38.7496676327814,Undirected
T05G5.1a,CLEC-57,9.65237074002015,Undirected
CHTB-3,B0507.1,16.332373758553736,Undirected
IRLD-51,SGCA-1,16.738596162362587,Undirected
RME-2,ZIG-6,185.92122986363893,Undirected
RME-2,LRON-14,7.024318779443564,Undirected
RME-2,IRLD-3,6.200321174308844,Undirected
